ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-02-21 17:18:53:467
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.956,10100100,6,0,0,42,1,0.00,0.00,133.45,197.00,115.23,0.00,3.61,0.00,2.61,0.00,24.82,0.00,66.00,4.00,148.00,30.00,0.00,0.00,0.00,201.00,0.00,36.00,0.00,2.00,131.00,0.00,133.00,0.00,2.00,0.00,677.87,366.03,0.00,0.00,1.197,245.904,15.013,7.080,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.997,0.998,0.070,0.049,0.026,0.026,
1.000,11101000,7,0,0,50,1,0.00,0.00,133.30,196.88,115.24,16.02,3.71,3.79,2.62,2.71,25.49,-18.37,66.00,1.00,147.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,212.00,134.00,39.50,2.00,3.49,676.09,369.65,0.00,0.00,1.197,245.904,14.708,5.075,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.997,0.999,0.069,0.048,0.018,0.018,
1.044,11100000,7,0,0,58,1,0.00,0.00,133.32,197.00,115.36,0.00,3.69,0.00,2.61,0.00,25.49,0.00,67.00,4.00,148.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,201.00,133.00,37.00,2.00,2.00,675.25,372.97,0.00,0.00,1.197,245.904,14.775,7.228,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.997,0.998,0.069,0.048,0.026,0.026,
1.056,01111000,1,0,0,60,1,0.00,0.00,133.24,196.88,115.36,16.02,3.75,3.79,2.66,2.71,25.19,-18.37,65.00,1.00,149.00,45.00,0.00,0.00,64.53,0.00,195.82,0.00,5.92,0.00,0.00,212.00,0.00,39.50,0.00,3.49,674.34,374.13,0.00,0.00,1.198,245.904,14.575,2.735,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.998,0.999,0.069,0.048,0.009,0.008,
1.094,11100100,6,0,0,67,1,0.00,0.00,133.18,197.00,115.25,0.00,3.73,0.00,2.68,0.00,25.45,0.00,67.00,3.00,148.00,31.00,0.00,0.00,0.00,201.00,0.00,37.00,0.00,2.00,130.00,216.00,134.00,39.00,2.00,2.00,673.39,376.40,0.00,0.00,1.198,245.904,14.477,5.055,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.998,0.999,0.068,0.047,0.018,0.018,
1.111,11100100,2,0,0,70,1,0.00,0.00,133.36,197.00,115.33,0.00,3.85,0.00,2.72,0.00,25.10,0.00,66.00,3.00,147.00,30.00,0.00,0.00,0.00,107.00,0.00,133.00,0.00,2.00,130.00,161.00,133.00,112.00,2.00,2.00,673.33,376.14,0.00,0.00,1.197,245.904,14.842,6.529,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.997,0.999,0.070,0.049,0.024,0.023,
1.150,11101000,6,0,0,77,1,0.00,0.00,133.36,196.88,115.31,16.02,3.89,3.79,2.78,2.71,25.88,-18.37,67.00,1.00,147.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,212.00,133.00,39.50,2.00,3.49,673.27,375.86,0.00,0.00,1.197,245.904,14.843,6.498,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.997,0.999,0.070,0.049,0.024,0.023,
1.189,11101000,6,0,0,84,1,0.00,0.00,133.20,196.88,115.30,16.02,3.91,3.79,2.83,2.71,25.79,-18.37,65.00,1.00,148.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.49,212.00,200.51,39.50,9.42,3.49,673.18,374.58,0.00,0.00,1.198,245.904,14.487,2.399,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.998,0.999,0.068,0.047,0.007,0.007,
1.200,11100000,1,0,0,86,1,0.00,0.00,133.20,197.00,115.30,0.00,3.92,0.00,2.83,0.00,25.79,0.00,65.00,3.00,148.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.49,200.00,200.51,36.00,9.42,2.00,673.07,372.27,0.00,0.00,1.198,245.904,14.487,2.399,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.998,0.999,0.068,0.047,0.007,0.007,
1.211,11101000,1,0,0,88,1,0.00,0.00,132.05,196.88,115.05,16.02,3.98,3.79,2.87,2.71,25.38,-18.37,69.00,1.00,147.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.00,212.00,134.00,39.50,2.00,3.49,672.25,372.63,0.00,0.00,1.199,245.904,12.378,3.488,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.998,0.999,0.060,0.039,0.012,0.011,
1.250,11101000,6,0,0,95,1,0.00,0.00,131.58,196.88,115.25,16.02,4.02,3.79,2.82,2.71,25.19,-18.37,81.00,1.00,147.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.00,212.00,134.00,39.50,2.00,3.49,671.13,372.02,0.00,0.00,1.200,245.904,11.522,3.783,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.998,0.999,0.056,0.036,0.013,0.012,
1.322,11100000,12,0,0,108,1,0.00,0.00,131.58,197.00,115.25,0.00,4.04,0.00,2.84,0.00,25.19,0.00,81.00,2.00,147.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.00,172.66,134.00,85.55,2.00,13.58,669.88,370.70,0.00,0.00,1.200,245.904,11.522,3.783,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.998,0.999,0.056,0.036,0.013,0.012,
1.372,11101000,8,0,0,117,1,0.00,0.00,131.98,196.88,115.13,16.02,4.10,3.79,2.97,2.71,25.33,-18.37,68.00,1.00,148.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.00,212.00,134.00,39.50,2.00,3.49,668.90,369.15,0.00,0.00,1.199,245.904,12.254,3.259,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.998,0.999,0.059,0.038,0.011,0.010,
1.450,11111000,13,0,0,131,1,0.00,0.00,128.34,196.88,126.69,16.02,4.12,3.79,3.47,2.71,20.07,-18.37,87.00,1.00,152.00,45.00,0.00,0.00,114.00,0.00,139.00,0.00,2.00,0.00,129.00,212.00,139.00,39.50,2.00,3.49,665.57,380.03,0.00,0.00,1.197,245.904,5.650,25.125,-4.60,-4.47,-2.64,2.63,0.60,0.66,0.995,0.995,0.033,0.012,0.097,0.097,
1.467,11110100,2,0,0,134,1,0.00,0.00,128.47,197.00,126.45,0.00,4.23,0.00,3.46,0.00,21.18,0.00,87.00,10.00,152.00,38.00,0.00,86.00,115.00,199.00,139.00,39.00,2.00,2.00,129.00,214.00,139.00,39.00,2.00,2.00,662.01,390.69,0.00,0.00,1.200,245.904,5.044,24.641,-4.58,-4.47,-2.65,2.63,0.61,0.66,0.995,0.995,0.031,0.010,0.095,0.095,
