ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-24 17:31:50:774
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z
1.3,11110100,2,0,0,42,0,0,0,117.15,186,164.97,0,50.1,0,44.44,0,18.82,0,133,55,207,93,0,93,100.5,177.03,184,99.12,5.42,6.67,125,207.63,184.5,100.16,3.87,9.76,580.62,462.48,0,0,2.41,127.064,-13.382,17.028,-3.73,-3.47,-2.75,2.81,0.96,1.08,0.989,0.985,-0.08,-0.122,0.122,0.12
1.317,11011100,2,0,0,45,0,0,0,117,186.09,0,78.05,0,52.17,0,45.3,0,-19.71,139,38,204,115,84,0,94.5,183.27,182,99.17,5.42,5.99,119.13,213.39,182.78,99.73,5.01,8.17,581.02,458.58,0,0,2.41,127.064,-13.382,17.028,-3.73,-3.47,-2.75,2.81,0.96,1.08,0.989,0.985,-0.08,-0.122,0.122,0.12
1.361,11011100,7,0,0,53,0,0,0,117,186.09,0,78.05,0,52.17,0,45.3,0,-19.71,139,38,203,115,85,0,93.92,183.27,181.69,99.17,5.11,5.99,118.59,213.39,182.61,99.73,4.97,8.17,581.41,454.69,0,0,2.41,127.064,-13.382,17.028,-3.73,-3.47,-2.75,2.81,0.96,1.08,0.989,0.985,-0.08,-0.122,0.122,0.12
1.406,11110100,7,0,0,61,0,0,0,117.15,186,164.97,0,50.1,0,44.44,0,18.82,0,133,55,207,92,0,93,100.5,178.5,184,110.7,5.42,3.93,125,209,184.5,107,3.87,2,581.41,454.69,0,0,2.41,127.064,-13.382,17.028,-3.73,-3.47,-2.75,2.81,0.96,1.08,0.989,0.985,-0.08,-0.122,0.122,0.12
1.422,11011100,2,0,0,64,0,0,0,117,186.09,0,78.05,0,52.17,0,45.3,0,-19.71,140,38,203,115,85,0,93.35,183.27,182,99.17,5.08,5.99,118.35,213.39,183,99.73,5.08,8.17,580.48,455.47,0,0,2.404,127.064,-14.659,17.87,-3.73,-3.47,-2.75,2.81,0.96,1.08,0.988,0.983,-0.09,-0.132,0.128,0.126
1.461,11011100,6,0,0,71,0,0,0,117,186.09,0,78.05,0,52.17,0,45.3,0,-19.71,139,38,203,115,85,0,93.23,183.27,181.9,99.17,5.09,5.99,118.32,213.39,182.85,99.73,4.94,8.17,579.54,456.25,0,0,2.404,127.064,-14.659,17.87,-3.73,-3.47,-2.75,2.81,0.96,1.08,0.988,0.983,-0.09,-0.132,0.128,0.126
1.5,11111100,6,0,0,78,0,0,0,103.95,186.09,159.65,78.05,50.95,52.17,45.24,45.3,-6.06,-19.71,117,38,202,115,0,0,93,183.27,181.8,99.17,4.93,5.99,118.11,213.39,182.93,99.73,4.71,8.17,578.9,457.1,0,0,2.406,127.064,-14.266,17.944,-3.72,-3.38,-2.75,2.8,0.96,1.13,0.988,0.984,-0.087,-0.129,0.128,0.127
1.517,11111100,2,0,0,81,0,0,0,107.18,186.09,161.18,78.05,52.27,52.17,44.84,45.3,-5.26,-19.71,119,38,203,115,0,0,94.86,183.27,182.9,99.17,4.74,5.99,120,213.39,183.68,99.73,4.67,8.17,578.29,457.97,0,0,2.406,127.064,-14.223,17.971,-3.72,-3.38,-2.75,2.8,0.96,1.13,0.988,0.984,-0.087,-0.128,0.128,0.127
1.561,11111100,7,0,0,89,0,0,0,117.15,180.01,164.97,79.04,50.1,55.25,44.44,47.11,18.82,-37.86,133,34,207,114,0,0,100.5,179.69,184,100.47,5.42,6.03,125,211.75,184.5,102.94,3.87,12.33,577.86,458.83,0,0,2.406,127.064,-13.969,17.954,-3.72,-3.38,-2.75,2.8,0.96,1.13,0.988,0.984,-0.085,-0.127,0.128,0.127
1.578,11111100,2,0,0,92,0,0,0,117.15,179.74,164.97,79.25,50.1,55.33,44.44,47.6,18.82,-38.32,133,34,207,109,0,0,100.5,179.31,184,100.25,5.42,5.74,125,211.9,184.5,103,3.87,12.84,574.52,454.8,0,0,2.406,127.064,-17.958,12.681,-3.71,-3.38,-2.75,2.81,0.96,1.12,0.989,0.984,-0.115,-0.157,0.089,0.087
1.617,11111100,6,0,0,99,0,0,0,117.15,180.09,164.97,79.07,50.1,55.68,44.44,48.21,18.82,-38.51,133,36,207,115,0,0,100.5,179,184,100,5.42,5.77,125,211.85,184.5,102.68,3.87,12.3,572.26,449.82,0,0,2.407,127.064,-17.752,12.502,-3.71,-3.38,-2.75,2.81,0.96,1.12,0.99,0.984,-0.114,-0.155,0.087,0.086
1.644,11111100,4,0,0,104,0,0,0,111.87,180.18,165.53,78.49,53.19,55.9,46.63,47.95,-3.3,-38.24,121,36,206,114,0,0,96.5,178.94,185,99.8,5.11,5.8,122.07,211.66,185.5,102.24,3.98,11.61,567.6,446.5,0,0,2.452,123.721,-20.487,13.914,-3.7,-3.38,-2.75,2.81,0.97,1.12,0.985,0.979,-0.137,-0.179,0.1,0.099
1.689,11111100,7,0,0,112,0,0,0,111.87,179.31,165.53,76.71,53.19,56.29,46.63,47.79,-3.3,-38.69,121,35,206,109,0,0,96.5,178.69,185,99.11,5.11,6.97,122.07,211.03,185.5,99.93,3.98,9.28,562.45,441.97,0,0,2.519,120.435,-20.213,12.365,-3.7,-3.38,-2.75,2.81,0.97,1.12,0.986,0.979,-0.139,-0.182,0.091,0.089
1.706,11111100,2,0,0,115,0,0,0,112.35,179.81,164.92,77.91,54.16,55.8,47.59,48.42,-1.25,-38.67,121,36,203,112,0,0,96.14,178.69,184.9,99.47,4.74,6.03,122.35,211.48,185.68,101.49,4.19,10.72,557.96,437.34,0,0,2.584,117.578,-18.857,12.007,-3.69,-3.38,-2.75,2.82,0.97,1.12,0.987,0.98,-0.131,-0.176,0.09,0.088
1.722,11111100,2,0,0,118,0,0,0,112.35,179.33,164.92,76.25,54.16,56.33,47.59,47.69,-1.25,-38.57,121,35,203,107,0,0,96.14,178.72,184.9,100.32,4.74,9.93,122.35,210.48,185.68,98.45,4.19,9.05,553.22,432.08,0,0,2.642,114.993,-18.521,11.115,-3.69,-3.38,-2.75,2.82,0.97,1.12,0.988,0.981,-0.131,-0.177,0.084,0.083
1.739,11111100,2,0,0,121,0,0,0,113.07,179.53,163.86,75.75,54.45,56.56,46.24,46.92,-0.66,-37.78,121,35,201,106,0,0,96.68,178.37,184.59,99.89,4.38,9.27,122.5,210.31,185.26,98.14,3.8,8.25,551.97,430.94,0,0,2.705,112.521,-17.415,10.14,-3.69,-3.38,-2.75,2.82,0.97,1.12,0.989,0.982,-0.125,-0.172,0.078,0.076
1.778,11111100,6,0,0,128,0,0,0,106.05,179.53,160.05,75.75,53.6,56.56,46.39,46.92,-2.73,-37.78,117,35,195,106,0,0,93.83,178.37,183.33,99.89,4.77,9.27,119.17,210.31,184.33,98.14,4.77,8.25,547.75,426.96,0,0,2.39,126.95,-23.512,8.201,-3.69,-3.38,-2.75,2.82,0.98,1.12,0.986,0.979,-0.157,-0.198,0.055,0.053
1.817,10111100,6,0,0,135,0,0,0,106.05,173,160.05,73.64,53.6,55.8,46.39,45.14,-2.73,-40.45,117,30,195,102,0,0,93.83,176.17,183.33,97.38,4.77,7.81,119.17,0,184.33,0,4.77,0,543.29,420.59,0,0,2.404,125.049,-26.724,7.295,-3.69,-3.38,-2.75,2.82,0.98,1.12,0.982,0.973,-0.183,-0.224,0.048,0.047
1.828,10111100,1,0,0,137,0,0,0,109.29,173,159.21,73.64,53.67,55.8,46.65,45.14,-5.28,-40.45,116,30,194,102,0,0,95.22,176.17,183.25,97.38,5.19,7.81,121,0,184,0,4.41,0,540.17,415.52,0,0,2.521,119.598,-24.1,7.139,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.984,0.976,-0.17,-0.214,0.049,0.048
1.867,10111100,6,0,0,144,0,0,0,107.46,176.21,159.68,71.06,53.77,55.19,47.02,44.06,-4.63,-40.25,116,28,194,100,0,0,94.42,177.82,183.36,95.32,5.15,7.43,120,0,184,0,4.41,0,537.32,409.05,0,0,2.494,121.361,-23.193,5.72,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.986,0.978,-0.161,-0.204,0.037,0.036
1.939,10111100,12,0,0,157,0,0,0,118.56,183.15,157.84,69.37,51.59,53.56,44.65,43.52,-1.71,-38.55,115,30,192,98,0,0,100.07,181.01,181.5,94.18,3.98,5.51,125.8,0,182.63,0,3.3,0,541.69,403.27,0,0,2.621,117.4,-13.377,5.582,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.995,0.99,-0.087,-0.133,0.038,0.037
1.978,10111100,6,0,0,164,0,0,0,106.63,183.15,153.59,69.37,50.09,53.56,40.55,43.52,-4.28,-38.55,113,30,186,98,0,0,75.37,181.01,200.07,94.18,12.17,5.51,119.48,0,179.41,0,3.43,0,540.49,396.08,0,0,1.513,203.609,-34.139,5.925,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.988,0.984,-0.15,-0.176,0.024,0.023
1.994,10110100,2,0,0,167,0,0,0,106.63,183,153.59,0,50.09,0,40.55,0,-4.28,0,113,31,186,78,0,0,75.37,180.4,200.07,15.55,12.17,10.16,119.48,0,179.41,0,3.43,0,545.4,400.64,0,0,1.519,203.609,-26.935,21.038,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.989,0.985,-0.115,-0.142,0.096,0.095
2.011,11110100,2,0,0,170,0,0,0,112.65,183,155.81,0,51.16,0,42.43,0,-0.58,0,114,31,188,95,0,0,73.86,234,202.01,87,9.23,2,123,265,181.23,94,2.64,2,554.56,406.94,0,0,1.523,203.609,-23.408,22.773,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.99,0.987,-0.099,-0.125,0.104,0.103
2.028,10111100,2,0,0,173,0,0,0,101.76,183.15,152.83,69.37,48.51,53.56,39.59,43.52,-8.05,-38.55,112,30,184,98,0,0,73.76,181.01,200.22,94.18,10.99,5.51,117.27,0,178.6,0,3.57,0,559.82,411.23,0,0,1.516,203.609,-29.477,19.565,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.988,0.984,-0.127,-0.154,0.089,0.088
2.044,11110100,2,0,0,176,0,0,0,101.76,183,152.83,0,48.51,0,39.59,0,-8.05,0,112,29,184,96,0,0,73.76,232,200.22,91,10.99,2,117.27,240.03,178.6,86.9,3.57,5.99,564.11,416.99,0,0,1.516,203.609,-29.477,19.565,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.988,0.984,-0.127,-0.154,0.089,0.088
2.061,11110000,2,0,0,179,0,0,0,104.9,183,152.82,0,47.98,0,39.51,0,-10.27,0,112,27,185,95,0,0,75.48,0,201.77,0,20.19,0,118.54,264,179.1,94,3.61,2,561.99,422.98,0,0,1.519,203.609,-27.863,20.025,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.989,0.985,-0.12,-0.146,0.091,0.09
2.1,11110100,6,0,0,6,0,0,0,104.9,183,152.82,0,47.98,0,39.51,0,-10.27,0,112,26,185,93,0,0,75.48,155.39,201.77,12.53,20.19,16.95,118.54,179.82,179.1,10.07,3.61,14.01,564.85,431.13,0,0,1.519,203.609,-27.863,20.025,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.989,0.985,-0.12,-0.146,0.091,0.09
2.139,11110100,6,0,0,13,0,0,0,106.7,183,154.03,0,47.91,0,39.5,0,-11.03,0,111,25,186,94,0,0,73.43,168.54,200.71,11.91,11.09,7.96,119.68,181,180.39,9.29,3.72,13.61,564.86,431.2,0,0,1.519,203.609,-26.898,21.155,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.989,0.985,-0.115,-0.141,0.096,0.095
2.144,10111100,0,0,0,14,0,0,0,110.32,183.15,155.67,69.37,47.22,53.56,39.71,43.52,-10,-38.55,112,30,188,98,0,0,95.91,181.01,180.04,94.18,4.73,5.51,121.5,0,181.9,0,4.61,0,564.22,431.73,0,0,1.52,203.609,-24.815,23.69,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.989,0.985,-0.105,-0.132,0.108,0.107
2.167,10111100,3,0,0,18,0,0,0,106.07,183.15,157.67,69.37,47.04,53.56,42.32,43.52,-11.62,-38.55,113,30,188,98,0,0,93.5,181.01,180.7,94.18,3.93,5.51,119,0,182,0,3.46,0,565.28,435.7,0,0,1.515,203.609,-27.159,26.426,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.986,0.983,-0.116,-0.142,0.121,0.12
2.178,11110000,1,0,0,20,0,0,0,106.07,183,157.67,0,47.04,0,42.32,0,-11.62,0,113,29,188,94,0,0,93.5,0,180.7,0,3.93,0,119,230,182,88,3.46,2,566.34,439.66,0,0,1.515,203.609,-27.159,26.426,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.986,0.983,-0.116,-0.142,0.121,0.12
2.217,10110100,6,0,0,27,0,0,0,97.27,183,156.7,0,45.9,0,38.75,0,-20.24,0,115,30,189,95,0,0,90.06,232,181.64,88,4.78,2,114.89,0,181.6,0,2.97,0,564.18,442.29,0,0,1.507,203.609,-32.603,24.562,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.984,0.98,-0.142,-0.168,0.112,0.111
2.261,10111100,7,0,0,35,0,0,0,97.94,183.15,157.67,69.37,45.36,53.56,39,43.52,-23.4,-38.55,116,30,191,98,0,0,90.26,181.01,182.12,94.18,4.26,5.51,115,0,183,0,3.46,0,562.23,445.24,0,0,1.508,203.609,-32.143,25.124,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.984,0.98,-0.139,-0.165,0.115,0.114
2.267,10111100,0,0,0,36,0,0,0,97.99,183.15,157.85,69.37,45.56,53.56,39.05,43.52,-26.58,-38.55,116,30,191,98,0,0,90.26,181.01,182.12,94.18,4.26,5.51,115,0,183,0,3.46,0,559.84,447.62,0,0,1.507,203.609,-32.14,25.276,-3.69,-3.38,-2.74,2.82,0.97,1.12,0.983,0.98,-0.139,-0.165,0.115,0.114
2.339,10110100,12,0,0,49,0,0,0,99.77,183,159.03,0,45.82,0,39.65,0,-28.73,0,117,32,192,100,0,0,90.88,171.86,182.38,97.75,5.37,5.61,116.37,0,183.87,0,3.92,0,557.25,448.4,0,0,1.511,203.609,-30.506,25.041,-3.69,-3.38,-2.74,2.82,0.98,1.12,0.985,0.981,-0.132,-0.158,0.114,0.113
2.378,10111100,6,0,0,56,0,0,0,100.3,183.15,159.26,69.37,45.85,53.56,39.84,43.52,-29.87,-38.55,117,30,192,98,0,0,91.32,181.01,182.36,94.18,5.55,5.51,116.5,0,183.74,0,3.8,0,555.83,447.96,0,0,1.511,203.609,-30.266,25.656,-3.69,-3.38,-2.74,2.82,0.98,1.12,0.984,0.981,-0.131,-0.157,0.117,0.116
2.383,10111100,0,0,0,57,0,0,0,100.35,183.15,159.17,69.37,45.81,53.56,39.5,43.52,-30.26,-38.55,117,30,193,98,0,0,91.21,181.01,182.63,94.18,5.96,5.51,116.58,0,183.78,0,4.34,0,554.43,447.34,0,0,1.511,203.609,-30.251,25.359,-3.69,-3.38,-2.75,2.82,0.98,1.12,0.985,0.981,-0.131,-0.157,0.116,0.115
2.422,10111100,6,0,0,64,0,0,0,100.84,183.15,161.06,69.37,45.49,53.56,40.76,43.52,-28.36,-38.55,118,30,194,98,0,0,91.43,181.01,183.75,94.18,6.4,5.51,116.96,0,184.4,0,4.7,0,555.59,449.25,0,0,1.509,203.609,-30.041,27.87,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.983,0.98,-0.129,-0.156,0.128,0.127
2.461,10111100,6,0,0,71,0,0,0,104.69,171.43,162.98,79.66,47.11,42.71,41.23,35.87,-24.82,-37.16,119,38,197,239,0,0,93.56,175.34,183.5,101.31,4.97,6.09,119.36,0,184.39,0,4.86,0,557.41,453.4,0,0,1.508,203.609,-28.143,32.295,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.982,0.978,-0.12,-0.146,0.148,0.147
2.494,10111100,5,0,0,77,0,0,0,122.16,166.31,165.87,80.59,47.75,47.89,41.28,38.62,-18.92,-48.34,121,35,196,239,0,0,102.2,173.54,186.05,101.61,5.48,6.27,127.63,0,186.13,0,3.93,0,554.29,459.37,0,0,1.629,185.322,-35.499,32.406,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.972,0.967,-0.168,-0.196,0.162,0.16
2.539,10111100,7,0,0,85,0,0,0,122.16,186.37,165.87,73.89,47.75,49.08,41.28,41.28,-18.92,-31.02,121,33,196,239,0,0,102.2,182,186.05,96,5.48,2,127.63,0,186.13,0,3.93,0,560.28,458,0,0,1.791,173.377,-14.767,19.3,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.992,0.99,-0.067,-0.099,0.103,0.102
2.544,10111100,0,0,0,86,0,0,0,121.09,186.16,165.25,73.54,47.21,48.99,41.86,40.52,-14.97,-28.83,120,33,199,239,0,0,101.58,182.48,186.33,96.97,6.04,3.92,127.21,0,186,0,3.9,0,565.66,454.56,0,0,1.898,163.555,-14.826,15.829,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.994,0.991,-0.072,-0.105,0.088,0.087
2.567,10111100,3,0,0,90,0,0,0,120.36,186.16,163.71,73.54,46.83,48.99,41.5,40.52,-13.32,-28.83,119,33,198,239,0,0,100.86,182.48,185.67,96.97,5.91,3.92,126.5,0,185.5,0,4.36,0,570.77,450.14,0,0,1.994,155.586,-14.54,13.542,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.994,0.991,-0.074,-0.108,0.078,0.077
2.578,10111100,1,0,0,92,0,0,0,120.36,185.59,163.71,71.27,46.83,48.65,41.5,40.47,-13.32,-27.7,119,31,198,239,0,0,100.86,184,185.67,29.22,5.91,5.77,126.5,0,185.5,0,4.36,0,575.57,442.26,0,0,2.091,148.313,-14.217,10.368,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.995,0.992,-0.075,-0.111,0.061,0.06
2.594,10111100,2,0,0,95,0,0,0,120.46,185.59,163.03,71.27,46.85,48.65,41.83,40.47,-10.76,-27.7,118,31,197,239,0,0,100.91,184,185.46,29.22,4.65,5.77,126.61,0,185.23,0,4.61,0,579.55,431.38,0,0,2.186,141.745,-13.507,9.389,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.996,0.992,-0.074,-0.112,0.058,0.057
2.611,10111100,2,0,0,98,0,0,0,120.46,186.01,163.03,70.51,46.85,48.92,41.83,40.47,-10.76,-26.84,118,30,197,239,0,0,100.91,182.42,185.46,95.71,4.65,7.06,126.61,0,185.23,0,4.61,0,588.65,418.96,0,0,2.274,136.18,-12.72,9.451,-3.68,-3.38,-2.75,2.82,0.98,1.12,0.996,0.992,-0.071,-0.11,0.06,0.059
2.628,10111100,2,0,0,101,0,0,0,121.02,186.01,161.93,70.51,46.93,48.92,41.12,40.47,-9.51,-26.84,117,30,196,239,0,0,101.26,182.42,184.63,95.71,4.55,7.06,127,0,185,0,4.41,0,588.11,413.51,0,0,2.367,130.729,-11.898,8.506,-3.67,-3.38,-2.75,2.82,0.98,1.12,0.996,0.993,-0.068,-0.109,0.056,0.055
2.644,10111100,2,0,0,104,0,0,0,121.02,186.33,161.93,70.58,46.93,48.82,41.12,40.17,-9.51,-26.44,117,30,196,239,0,0,101.26,182.78,184.63,96.43,4.55,6.42,127,0,185,0,4.41,0,588.21,409.36,0,0,2.45,126.249,-11.301,7.772,-3.67,-3.38,-2.75,2.82,0.98,1.12,0.996,0.993,-0.066,-0.108,0.052,0.051
2.661,10111100,2,0,0,107,0,0,0,121.13,186.43,162.22,70.92,46.94,49.48,41.83,40.75,-6.78,-26.14,117,30,196,239,0,0,101.07,182.87,184.47,96.69,4.94,6.47,127,0,185,0,4.41,0,588.67,406.77,0,0,2.531,122.081,-10.81,7.933,-3.67,-3.38,-2.75,2.82,0.98,1.12,0.996,0.993,-0.064,-0.108,0.055,0.054
2.7,10111100,6,0,0,114,0,0,0,124.55,186.43,163.39,70.92,48.34,49.48,40.72,40.75,0.11,-26.14,119,30,195,239,0,0,103.19,182.87,185.42,96.69,4.6,6.47,128.87,0,185.75,0,4.59,0,590.68,407.3,0,0,2.669,115.726,-8.583,8.616,-3.67,-3.38,-2.75,2.82,0.98,1.12,0.997,0.993,-0.049,-0.095,0.064,0.063
2.739,10111100,6,0,0,121,0,0,0,131.49,186.43,165.21,70.92,47.92,49.48,39.87,40.75,5.03,-26.14,122,30,197,239,0,0,106,182.87,186.5,96.69,4.21,6.47,131.83,0,187.33,0,4.77,0,595.55,410.53,0,0,2.862,107.721,-4.601,10.083,-3.67,-3.38,-2.75,2.82,0.98,1.12,0.997,0.995,-0.017,-0.066,0.081,0.08
2.744,10111100,0,0,0,122,0,0,0,130.89,186.43,164.83,70.92,47.25,49.48,39.09,40.75,7.47,-26.14,122,30,197,239,0,0,105.72,182.87,186.59,96.69,4.23,6.47,131.74,0,187.37,0,4.55,0,600,412.85,0,0,3.057,100.654,-4.574,8.97,-3.67,-3.38,-2.75,2.82,0.99,1.12,0.997,0.995,-0.017,-0.071,0.076,0.075
2.783,10111100,6,0,0,129,0,0,0,128.63,186.43,164.29,70.92,47.47,49.48,39.65,40.75,9.05,-26.14,121,30,197,239,0,0,104.19,182.87,186.42,96.69,4.61,6.47,130.5,0,187.28,0,4.84,0,603.29,414.77,0,0,3.238,94.851,-5.269,7.723,-3.66,-3.38,-2.75,2.82,0.99,1.12,0.997,0.994,-0.026,-0.082,0.068,0.067
2.822,11111100,6,0,0,136,0,0,0,128.63,190.22,164.29,68.26,47.47,49.46,39.65,40.7,9.05,-31.91,121,26,197,100,0,0,104.19,127,186.42,105,4.61,2,130.5,185,187.28,99,4.84,2,611.54,410.82,0,0,2.96,104.337,-0.058,2.921,-3.66,-3.38,-2.75,2.82,0.99,1.12,1,1,0.025,-0.027,0.018,0.017
2.861,10111100,6,0,0,143,0,0,0,124.41,190.78,162.54,68.31,47.73,49.29,41.03,40.57,15.04,-31.65,118,25,196,100,0,0,102.5,183.24,185,94.6,5,6.78,128.09,0,186.46,0,4.65,0,618.23,410.1,0,0,2.329,136.123,-2.226,8.009,-3.66,-3.3,-2.75,2.93,0.99,1.16,0.999,0.998,0.004,-0.037,0.05,0.049
2.9,11111000,6,0,0,150,0,0,0,124.41,185.29,162.54,66.11,47.73,49.83,41.03,39.98,15.04,-31.28,118,25,196,239,0,0,102.5,0,185,0,5,0,128.09,263,186.46,96,4.65,2,621.64,405.3,0,0,2.273,139.724,-5.222,4.705,-3.66,-3.3,-2.75,2.93,0.99,1.16,1,0.998,-0.017,-0.057,0.026,0.025
2.939,11111000,6,0,0,157,0,0,0,120.15,188.6,161.94,67.15,48.54,49.13,41.65,40.39,18.12,-31.93,117,26,223,98,0,0,99.98,0,184.76,0,4.51,0,125.68,270,186.59,99,4.38,2,621.61,399.2,0,0,1.155,278.151,-11.991,11.637,-3.66,-3.3,-2.75,2.93,0.99,1.16,0.999,0.998,-0.033,-0.053,0.038,0.037
2.944,11111000,0,0,0,158,0,0,0,119.99,188.6,161.99,67.15,48.6,49.13,41.94,40.39,19.2,-31.93,117,26,210,98,0,0,99.72,0,184.78,0,4.59,0,125.64,270,186.6,99,4.18,2,621.81,393.64,0,0,0.801,402.736,-17.401,16.886,-3.66,-3.3,-2.75,2.93,0.99,1.16,0.999,0.998,-0.036,-0.05,0.039,0.039
2.983,10111100,6,0,0,165,0,0,0,122.56,181.4,162.24,66.73,48.01,51.3,41.33,40.18,16.77,-29.47,118,26,197,239,0,0,101.46,113,184.9,105,3.61,2,127.13,0,186.56,0,4.23,0,621.49,388.38,0,0,0.858,375.768,-22.165,13.792,-3.66,-3.3,-2.75,2.93,0.99,1.16,0.998,0.997,-0.051,-0.066,0.034,0.033
3.022,11111000,6,0,0,172,0,0,0,117.14,180.13,161.06,67.44,48.86,51.52,42.63,40.25,15.41,-29.26,117,27,194,239,0,0,98.62,0,184,0,4.08,0,124.16,265,186.44,94,5.07,2,613.52,388.28,0,0,0.891,360.691,-31.21,9.808,-3.66,-3.3,-2.75,2.93,0.99,1.16,0.997,0.995,-0.078,-0.093,0.024,0.024
3.061,11111000,6,0,0,179,0,0,0,130.99,180.13,174.69,67.44,50.54,51.52,44.54,40.25,16.82,-29.26,124,27,229,239,0,0,106.87,0,191.5,0,5.21,0,133,265,192,94,3.8,2,612.56,395.11,0,0,0.973,328.933,-8.809,38.426,-3.66,-3.3,-2.75,2.93,0.99,1.16,0.994,0.993,-0.018,-0.035,0.112,0.111
3.1,11110100,6,0,0,6,0,0,0,137.42,180,187.69,0,51.5,0,47.52,0,23.02,0,146,55,239,119,0,88,110.13,190.84,195.5,105.09,5.21,5.71,136.32,222.19,196.39,106.39,3.73,8.67,615.87,438.01,0,0,0.911,328.933,-0.546,130.921,-3.66,-3.3,-2.75,2.93,0.99,1.16,0.931,0.931,0.006,-0.01,0.364,0.364
3.128,11111000,4,0,0,11,0,0,0,135.09,180.13,187.18,67.44,51.58,51.52,49.41,40.25,25.51,-29.26,145,27,239,239,0,0,109.04,0,194.6,0,4.7,0,135.07,265,195.5,94,3.98,2,618.88,478.68,0,0,0.915,328.933,-3.498,127.368,-3.66,-3.3,-2.75,2.93,0.99,1.16,0.935,0.935,-0.002,-0.018,0.355,0.355
3.139,11110100,1,0,0,13,0,0,0,135.09,180,187.18,0,51.58,0,49.41,0,25.51,0,145,55,239,118,0,86,109.04,190.23,194.6,104.91,4.7,5.51,135.07,221.86,195.5,106.15,3.98,9.01,621.9,519.34,0,0,0.915,328.933,-3.498,127.368,-3.66,-3.3,-2.75,2.93,0.99,1.16,0.935,0.935,-0.002,-0.018,0.355,0.355
3.161,11111000,3,0,0,17,0,0,0,133.05,180.13,185.68,67.44,50.85,51.52,50.06,40.25,27.43,-29.26,144,27,239,239,0,0,107.86,0,193.71,0,5.36,0,134.01,265,194.5,94,4.17,2,625.63,558.07,0,0,0.923,328.933,-6.17,120.252,-3.66,-3.3,-2.75,2.93,0.99,1.16,0.941,0.941,-0.01,-0.026,0.338,0.337
3.172,11111000,1,0,0,19,0,0,0,132.36,180.13,185.07,67.44,51.34,51.52,50.04,40.25,32.4,-29.26,143,27,239,239,0,0,107.68,0,193.36,0,5.17,0,133.5,265,194,94,3.45,2,631.62,596.99,0,0,0.925,328.933,-7.209,117.664,-3.66,-3.3,-2.76,2.93,0.99,1.16,0.944,0.943,-0.013,-0.029,0.331,0.331
3.183,11111000,1,0,0,21,0,0,0,131.72,180.13,184.85,67.44,51.12,51.52,50.3,40.25,45.1,-29.26,143,27,239,239,0,0,107.32,0,193.15,0,4.94,0,133.5,265,193.7,94,3.93,2,631.79,624.94,0,0,0.927,328.933,-8.205,116.481,-3.65,-3.3,-2.76,2.93,0.99,1.16,0.945,0.944,-0.015,-0.032,0.328,0.328
