ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-22 21:52:17:371
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
1.011,11110100,0,0,0,30,0,0.00,0.00,177.84,204.00,197.41,0.00,35.75,0.00,32.37,0.00,41.87,0.00,164.00,1.00,239.00,95.00,0.00,0.00,129.93,149.97,206.54,90.34,8.07,6.49,163.29,185.14,206.90,94.13,5.55,6.27,677.77,611.59,0.00,0.00,3.229,97.924,6.611,34.808,-3.16,-3.31,-2.97,3.06,0.69,0.58,0.944,0.947,0.089,0.033,0.319,0.320,
1.050,10110100,6,0,0,37,0,0.00,0.00,177.84,204.00,197.41,0.00,35.75,0.00,32.37,0.00,41.87,0.00,164.00,1.00,239.00,55.00,0.00,0.00,129.93,184.00,206.54,93.00,8.07,2.00,163.29,0.00,206.90,0.00,5.55,0.00,677.72,611.48,0.00,0.00,3.229,97.924,6.611,34.808,-3.16,-3.31,-2.97,3.06,0.69,0.58,0.944,0.947,0.089,0.033,0.319,0.320,
1.089,11111100,6,0,0,44,0,0.00,0.00,114.27,203.90,161.54,75.85,34.77,33.24,30.03,31.14,-26.63,24.22,133.00,52.00,229.00,112.00,0.00,0.00,105.82,180.35,193.69,96.47,7.93,6.38,134.55,207.00,192.41,96.00,7.43,5.96,677.62,611.25,0.00,0.00,3.230,97.924,6.560,34.712,-3.17,-3.31,-2.97,3.06,0.68,0.58,0.944,0.947,0.089,0.033,0.318,0.319,
1.100,11111100,1,0,0,46,0,0.00,0.00,177.84,139.59,197.41,61.88,35.75,32.68,32.37,23.18,41.87,-20.67,164.00,17.00,239.00,108.00,0.00,0.00,129.93,151.80,206.54,89.18,8.07,7.33,163.29,185.24,206.90,92.77,5.55,6.44,677.11,611.20,0.00,0.00,3.230,97.924,6.128,34.858,-3.17,-3.31,-2.97,3.06,0.68,0.58,0.944,0.947,0.085,0.029,0.319,0.321,
1.117,11111100,2,0,0,49,0,0.00,0.00,177.84,140.67,197.41,61.53,35.75,32.37,32.37,23.31,41.87,-25.78,164.00,16.00,239.00,107.00,0.00,0.00,129.93,152.31,206.54,88.92,8.07,7.32,163.29,185.14,206.90,92.47,5.55,6.61,672.57,612.22,0.00,0.00,3.181,97.924,1.881,35.747,-3.18,-3.16,-2.97,2.97,0.67,0.69,0.944,0.945,0.045,-0.010,0.327,0.328,
1.133,11111100,2,0,0,52,0,0.00,0.00,177.84,141.93,197.41,60.97,35.75,32.76,32.37,23.72,41.87,-29.73,164.00,17.00,239.00,107.00,0.00,0.00,129.93,152.59,206.54,88.59,8.07,7.87,163.29,185.36,206.90,92.37,5.55,7.12,668.24,613.37,0.00,0.00,3.181,97.924,2.037,35.761,-3.18,-3.16,-2.97,2.97,0.67,0.69,0.944,0.945,0.047,-0.009,0.328,0.328,
1.178,11111100,7,0,0,60,0,0.00,0.00,120.73,203.90,162.23,75.85,35.57,33.24,31.04,31.14,-25.75,24.22,134.00,52.00,223.00,112.00,0.00,0.00,107.77,180.35,192.76,96.47,5.59,6.38,139.00,207.00,194.00,96.00,4.41,5.96,663.84,614.47,0.00,0.00,3.188,97.924,1.963,35.721,-3.18,-3.15,-2.97,2.98,0.67,0.69,0.944,0.945,0.046,-0.010,0.327,0.327,
1.217,11111100,6,0,0,67,0,0.00,0.00,122.65,203.90,162.46,75.85,35.74,33.24,31.71,31.14,-24.23,24.22,130.00,52.00,224.00,112.00,0.00,0.00,108.57,180.35,193.29,96.47,5.53,6.38,139.95,207.00,194.78,96.00,5.77,5.96,659.49,615.44,0.00,0.00,3.193,97.924,2.017,35.622,-3.18,-3.15,-2.98,2.99,0.68,0.69,0.944,0.945,0.047,-0.009,0.326,0.327,
1.233,11111100,2,0,0,70,0,0.00,0.00,123.06,203.90,162.77,75.85,36.04,33.24,31.62,31.14,-22.76,24.22,136.00,52.00,224.00,112.00,0.00,0.00,108.42,180.35,193.39,96.47,5.47,6.38,140.22,207.00,195.40,96.00,7.71,5.96,655.29,616.44,0.00,0.00,3.193,97.924,2.120,35.542,-3.18,-3.15,-2.98,2.99,0.68,0.69,0.944,0.945,0.048,-0.008,0.326,0.326,
1.244,11111100,1,0,0,72,0,0.00,0.00,177.84,147.19,197.41,56.10,35.75,34.74,32.37,31.34,41.87,-36.69,164.00,2.00,239.00,110.00,0.00,0.00,129.93,156.40,206.54,88.63,8.07,7.10,163.29,186.92,206.90,91.08,5.55,13.81,651.56,617.18,0.00,0.00,3.194,97.924,2.188,35.473,-3.18,-3.15,-2.98,2.99,0.68,0.69,0.944,0.946,0.048,-0.007,0.325,0.325,
