ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-25 18:33:01:485
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.850,11111100,0,0,0,163,0,0.00,0.00,86.23,206.39,162.05,103.68,59.90,52.25,51.51,45.36,10.66,-14.64,103.00,66.00,234.00,179.00,0.00,0.00,58.89,195.93,193.77,130.59,10.55,6.29,97.80,227.15,195.64,130.77,6.79,6.51,646.87,344.69,0.00,0.00,0.199,1520.804,19.783,-29.580,-3.24,-3.47,-2.53,2.76,1.28,1.18,1.000,1.000,0.015,0.011,-0.020,-0.020,
0.928,11111100,13,0,0,177,0,0.00,0.00,86.23,206.21,162.05,104.32,59.90,52.54,51.51,45.74,10.66,-14.20,103.00,66.00,234.00,182.00,0.00,0.00,58.89,195.79,193.77,130.37,10.55,5.96,97.80,227.15,195.64,130.75,6.79,6.56,647.18,345.92,0.00,0.00,0.199,1521.124,18.805,-22.553,-3.24,-3.47,-2.53,2.76,1.28,1.18,1.000,1.000,0.014,0.011,-0.016,-0.016,
0.944,11111100,2,0,0,180,0,0.00,0.00,85.08,206.21,163.40,104.32,59.95,52.54,52.16,45.74,12.28,-14.20,124.00,66.00,236.00,182.00,0.00,0.00,58.90,195.79,193.82,130.37,11.70,5.96,97.16,227.15,196.13,130.75,6.73,6.56,646.84,347.75,0.00,0.00,0.199,1521.411,12.954,-12.493,-3.24,-3.47,-2.53,2.76,1.28,1.18,1.000,1.000,0.010,0.007,-0.009,-0.009,
0.956,11111100,1,0,0,2,0,0.00,0.00,85.08,206.10,163.40,104.72,59.95,52.40,52.16,45.88,12.28,-13.24,124.00,67.00,236.00,181.00,0.00,0.00,58.90,195.68,193.82,130.64,11.70,5.55,97.16,227.01,196.13,131.07,6.73,6.33,646.35,349.50,0.00,0.00,0.199,1521.670,12.463,-10.262,-3.24,-3.46,-2.53,2.76,1.28,1.18,1.000,1.000,0.010,0.006,-0.008,-0.008,
0.978,11111100,3,0,0,6,0,0.00,0.00,84.78,206.10,163.31,104.72,60.30,52.40,52.82,45.88,12.09,-13.24,125.00,67.00,235.00,181.00,0.00,0.00,58.73,195.68,194.09,130.64,11.76,5.55,97.00,227.01,196.26,131.07,6.40,6.33,645.78,350.89,0.00,0.00,0.199,1521.903,10.812,-12.427,-3.24,-3.46,-2.53,2.76,1.28,1.18,1.000,1.000,0.009,0.005,-0.009,-0.009,
0.989,11111100,1,0,0,8,0,0.00,0.00,84.57,206.10,163.81,104.72,60.41,52.40,53.06,45.88,10.74,-13.24,128.00,67.00,237.00,181.00,0.00,0.00,58.66,195.68,194.26,130.64,11.42,5.55,96.90,227.01,196.34,131.07,6.72,6.33,645.15,352.54,0.00,0.00,0.199,1522.113,9.701,-9.096,-3.24,-3.46,-2.53,2.76,1.28,1.18,1.000,1.000,0.008,0.005,-0.007,-0.007,
1.039,11111100,8,0,0,17,0,0.00,0.00,84.21,206.10,164.59,104.72,60.27,52.40,52.34,45.88,10.57,-13.24,124.00,67.00,236.00,181.00,0.00,0.00,58.62,195.68,194.37,130.64,11.67,5.55,96.77,227.01,196.75,131.07,6.58,6.33,644.41,354.51,0.00,0.00,0.199,1522.302,7.581,-4.124,-3.24,-3.46,-2.53,2.76,1.28,1.18,1.000,1.000,0.007,0.003,-0.004,-0.003,
1.078,11111100,6,0,0,24,0,0.00,0.00,83.90,205.81,165.01,105.46,60.82,52.43,52.81,45.93,7.11,-11.73,125.00,67.00,237.00,184.00,0.00,0.00,58.48,195.67,194.47,131.24,11.73,5.99,96.77,226.80,196.75,131.30,6.58,6.63,643.51,356.51,0.00,0.00,0.199,1522.471,4.119,3.334,-3.24,-3.46,-2.53,2.76,1.28,1.18,1.000,1.000,0.004,0.001,0.001,0.001,
1.100,11111100,3,0,0,28,0,0.00,0.00,83.90,205.64,165.01,106.07,60.82,52.66,52.81,46.19,7.11,-10.24,125.00,69.00,237.00,184.00,0.00,0.00,58.48,195.60,194.47,131.57,11.73,6.71,96.77,226.83,196.75,131.68,6.58,7.52,642.90,358.01,0.00,0.00,0.199,1522.624,2.983,6.812,-3.24,-3.46,-2.53,2.76,1.28,1.18,1.000,1.000,0.004,0.000,0.004,0.004,
1.172,11111100,12,0,0,41,0,0.00,0.00,83.09,205.28,165.65,106.33,60.50,52.56,52.63,46.41,3.76,-9.24,118.00,68.00,237.00,184.00,0.00,0.00,58.36,195.46,194.72,131.67,11.91,6.81,96.65,226.68,196.93,131.82,6.27,7.34,641.88,359.79,0.00,0.00,0.199,1522.762,-4.387,12.828,-3.24,-3.46,-2.53,2.76,1.28,1.18,1.000,1.000,-0.001,-0.005,0.008,0.008,
